ID,MAP,type,is_display,,coord_index,,,,,,
558,8,46040,0,645,645,0,0,0,0,0,0
559,8,46050,0,631,631,0,0,0,0,0,0
560,8,46030,0,660,660,0,0,0,0,0,0
561,8,46010,0,651,651,0,0,0,0,0,0
562,8,46040,0,615,615,0,0,0,0,0,0
563,8,46000,0,629,629,0,0,0,0,0,0
564,8,46020,0,661,661,0,0,0,0,0,0
565,8,46000,0,621,621,0,0,0,0,0,0
566,8,46040,0,640,640,0,0,0,0,0,0
567,8,46000,0,652,652,0,0,0,0,0,0
568,8,46000,0,634,634,0,0,0,0,0,0
569,8,46030,0,647,647,0,0,0,0,0,0
570,8,46040,0,623,623,0,0,0,0,0,0
571,8,46040,0,630,630,0,0,0,0,0,0
572,8,46000,0,617,617,0,0,0,0,0,0
573,8,46030,0,625,625,0,0,0,0,0,0
574,8,46010,0,641,641,0,0,0,0,0,0
575,8,46050,0,646,646,0,0,0,0,0,0
576,8,46030,0,636,636,0,0,0,0,0,0
577,8,46030,0,662,662,0,0,0,0,0,0
578,8,46000,0,633,633,0,0,0,0,0,0
579,8,46040,0,624,624,0,0,0,0,0,0
580,8,46030,0,642,642,0,0,0,0,0,0
581,8,46040,0,632,632,0,0,0,0,0,0
582,8,46050,0,653,653,0,0,0,0,0,0
583,8,46020,0,648,648,0,0,0,0,0,0
584,8,46020,0,650,650,0,0,0,0,0,0
585,8,46010,0,654,654,0,0,0,0,0,0
586,8,46010,0,619,619,0,0,0,0,0,0
587,8,46010,0,620,620,0,0,0,0,0,0
588,8,46050,0,628,628,0,0,0,0,0,0
589,8,46060,0,656,656,0,0,0,0,0,0
590,8,46010,0,659,659,0,0,0,0,0,0
591,8,46050,0,627,627,0,0,0,0,0,0
592,8,46060,0,643,643,0,0,0,0,0,0
593,8,46050,0,637,637,0,0,0,0,0,0
594,8,46050,0,638,638,0,0,0,0,0,0
595,8,46020,0,649,649,0,0,0,0,0,0
596,8,46060,0,657,657,0,0,0,0,0,0
597,8,46020,0,616,616,0,0,0,0,0,0
598,8,46060,0,635,635,0,0,0,0,0,0
599,8,46020,0,655,655,0,0,0,0,0,0
600,8,46060,0,644,644,0,0,0,0,0,0
601,8,46602,1,604,604,0,0,0,0,0,0
602,8,46604,1,601,601,0,0,0,0,0,0
603,8,46503,1,607,607,0,0,0,0,0,0
604,8,46704,1,605,605,0,0,0,0,0,0
605,8,46701,1,606,606,0,0,0,0,0,0
606,8,46502,1,602,602,0,0,0,0,0,0
607,8,46605,1,603,603,0,0,0,0,0,0
608,8,30000,1,106,106,0,0,0,0,0,0
609,8,38001,1,109,109,0,0,0,0,0,0
610,8,32101,1,117,117,0,0,0,0,0,0
611,8,34200,1,104,104,0,0,0,0,0,0
612,8,34200,1,111,111,0,0,0,0,0,0
613,8,37900,1,306,306,0,0,1,0,0,1
614,8,45000,1,305,305,0,0,1,0,0,1
615,8,40009,1,312,312,0,0,1,0,0,1
616,9,30301,1,126,126,0,0,0,0,0,0
617,9,30001,1,111,111,0,0,0,0,0,0
618,9,38001,1,104,104,0,0,0,0,0,0
619,9,38000,1,120,120,0,0,0,0,0,0
620,9,32001,1,107,107,0,0,0,0,0,0
621,9,32102,1,313,116,1,0,0,0,0,0
622,9,32000,1,112,112,0,0,0,0,0,0
623,9,34003,1,110,110,0,0,0,0,0,0
624,9,34101,1,114,114,0,0,0,0,0,0
625,9,34103,1,113,113,0,0,0,0,0,0
626,9,34003,1,100,100,0,0,0,0,0,0
627,9,41010,1,358,358,0,0,1,0,0,1
628,9,41000,1,305,305,0,0,1,0,0,1
629,9,41000,1,306,306,0,0,1,0,0,1
630,9,41000,1,300,300,0,0,1,0,0,1
631,9,45000,1,302,302,0,0,1,0,0,1
632,9,40003,1,310,310,0,0,1,0,0,1
633,9,43001,0,301,301,0,0,0,0,0,0
634,9,43501,0,312,312,0,0,0,0,0,0
635,9,46880,1,757,757,0,0,0,0,0,0
636,9,46540,1,756,756,0,0,0,0,0,0
637,9,49430,1,190,190,0,0,0,0,0,0
638,9,46580,1,755,755,0,0,0,0,0,0
639,9,46660,1,754,754,0,0,0,0,0,0
640,9,46670,1,759,759,0,0,0,0,0,0
641,9,46630,1,763,763,0,0,0,0,0,0
642,9,46510,1,760,760,0,0,0,0,0,0
643,9,46770,1,753,753,0,0,0,0,0,0
644,9,46710,1,750,750,0,0,0,0,0,0
645,9,46720,1,762,762,0,0,0,0,0,0
646,9,46620,1,758,758,0,0,0,0,0,0
647,9,46550,1,761,761,0,0,0,0,0,0
648,9,46605,1,607,607,0,0,0,0,0,0
649,9,46604,1,606,606,0,0,0,0,0,0
650,9,46701,1,601,601,0,0,0,0,0,0
651,9,46602,1,602,602,0,0,0,0,0,0
652,9,46504,1,604,604,0,0,0,0,0,0
653,9,46503,1,605,605,0,0,0,0,0,0
654,9,46704,1,603,603,0,0,0,0,0,0
655,9,30301,1,101,101,0,0,0,0,0,0
656,9,38001,1,117,117,0,0,0,0,0,0
657,9,32102,1,103,103,0,0,0,0,0,0
658,9,32001,1,106,106,0,0,0,0,0,0
659,9,34103,1,109,109,0,0,0,0,0,0
660,9,43001,0,307,307,0,0,0,0,1,0
661,9,43001,0,314,314,0,0,0,0,0,0
662,9,43001,0,313,313,0,1,0,0,0,0
663,10,38101,1,121,121,0,0,0,0,0,0
664,10,30001,1,117,117,0,0,0,0,0,0
665,10,30301,1,107,107,0,0,0,0,0,0
666,10,38100,1,110,110,0,0,0,0,0,0
667,10,32200,1,100,100,0,0,0,0,0,0
668,10,32102,1,120,120,0,0,0,0,0,0
669,10,32000,1,113,113,0,0,0,0,0,0
670,10,34200,1,106,106,0,0,0,0,0,0
671,10,34001,1,104,104,0,0,0,0,0,0
672,10,34103,1,111,111,0,0,0,0,0,0
673,10,34200,1,109,109,0,0,0,0,0,0
674,10,41010,1,350,350,0,0,1,0,0,1
675,10,41000,1,108,307,0,0,1,0,1,1
676,10,41000,1,116,313,0,1,1,0,0,1
677,10,41000,1,302,302,0,0,1,0,0,1
678,10,45000,1,314,314,0,0,1,0,0,1
679,10,40001,1,312,312,0,0,1,0,0,1
680,10,43001,0,305,305,0,0,0,0,0,0
681,10,43000,0,310,310,0,0,0,0,0,0
682,10,46880,1,757,757,0,0,0,0,0,0
683,10,46520,1,756,756,0,0,0,0,0,0
684,10,49410,1,190,190,0,0,0,0,0,0
685,10,46540,1,761,761,0,0,0,0,0,0
686,10,46530,1,754,754,0,0,0,0,0,0
687,10,46660,1,750,750,0,0,0,0,0,0
688,10,46740,1,763,763,0,0,0,0,0,0
689,10,46720,1,753,753,0,0,0,0,0,0
690,10,46570,1,758,758,0,0,0,0,0,0
691,10,46710,1,762,762,0,0,0,0,0,0
692,10,45510,1,760,760,0,0,0,0,0,0
693,10,46770,1,755,755,0,0,0,0,0,0
694,10,46550,1,759,759,0,0,0,0,0,0
695,10,46000,0,629,629,0,0,0,0,0,0
696,10,46010,0,649,649,0,0,0,0,0,0
697,10,46050,0,655,655,0,0,0,0,0,0
698,10,46030,0,620,620,0,0,0,0,0,0
699,10,46060,0,651,651,0,0,0,0,0,0
700,10,46020,0,636,636,0,0,0,0,0,0
701,10,46040,0,659,659,0,0,0,0,0,0
702,10,46040,0,660,660,0,0,0,0,0,0
703,10,46030,0,646,646,0,0,0,0,0,0
704,10,46000,0,626,626,0,0,0,0,0,0
705,10,46010,0,662,662,0,0,0,0,0,0
706,10,46050,0,622,622,0,0,0,0,0,0
707,10,46020,0,617,617,0,0,0,0,0,0
708,10,46000,0,619,619,0,0,0,0,0,0
709,10,46030,0,623,623,0,0,0,0,0,0
710,10,46040,0,618,618,0,0,0,0,0,0
711,10,46020,0,639,639,0,0,0,0,0,0
712,10,46000,0,648,648,0,0,0,0,0,0
713,10,46050,0,625,625,0,0,0,0,0,0
714,10,46030,0,650,650,0,0,0,0,0,0
715,10,46050,0,657,657,0,0,0,0,0,0
716,10,46050,0,630,630,0,0,0,0,0,0
717,10,46020,0,640,640,0,0,0,0,0,0
718,10,46000,0,652,652,0,0,0,0,0,0
719,10,46000,0,616,616,0,0,0,0,0,0
720,10,46030,0,635,635,0,0,0,0,0,0
721,10,46020,0,645,645,0,0,0,0,0,0
722,10,46060,0,656,656,0,0,0,0,0,0
723,10,46060,0,644,644,0,0,0,0,0,0
724,10,46040,0,632,632,0,0,0,0,0,0
725,10,46060,0,637,637,0,0,0,0,0,0
726,10,46060,0,624,624,0,0,0,0,0,0
727,10,46010,0,628,628,0,0,0,0,0,0
728,10,46020,0,658,658,0,0,0,0,0,0
729,10,46060,0,641,641,0,0,0,0,0,0
730,10,46040,0,653,653,0,0,0,0,0,0
731,10,46010,0,631,631,0,0,0,0,0,0
732,10,46020,0,627,627,0,0,0,0,0,0
733,10,46040,0,661,661,0,0,0,0,0,0
734,10,46030,0,638,638,0,0,0,0,0,0
735,10,46000,0,654,654,0,0,0,0,0,0
736,10,46040,0,621,621,0,0,0,0,0,0
737,10,46060,0,642,642,0,0,0,0,0,0
738,10,46050,0,615,615,0,0,0,0,0,0
739,10,46030,0,647,647,0,0,0,0,0,0
740,10,46050,0,643,643,0,0,0,0,0,0
741,10,46060,0,633,633,0,0,0,0,0,0
742,10,46060,0,634,634,0,0,0,0,0,0
743,10,46603,1,604,604,0,0,0,0,0,0
744,10,46606,1,606,606,0,0,0,0,0,0
745,10,46504,1,601,601,0,0,0,0,0,0
746,10,46700,1,605,605,0,0,0,0,0,0
747,10,46505,1,602,602,0,0,0,0,0,0
748,10,46604,1,607,607,0,0,0,0,0,0
749,10,46701,1,603,603,0,0,0,0,0,0
750,10,30001,1,114,114,0,0,0,0,0,0
751,10,30001,1,103,103,0,0,0,0,0,0
752,10,38101,1,307,108,0,0,0,1,0,0
753,10,32000,1,313,116,1,0,0,0,0,0
754,10,34200,1,112,112,0,0,0,0,0,0
755,10,37900,1,301,301,0,0,1,0,0,1
756,10,43001,0,308,308,0,0,0,0,0,0
757,10,43000,0,306,306,0,0,0,0,0,0
758,11,20800,1,109,109,0,0,0,0,0,0
759,11,38001,1,128,128,0,0,0,0,0,0
760,11,30301,1,107,107,0,0,0,0,0,0
761,11,30000,1,110,110,0,0,0,0,0,0
762,11,38000,1,101,101,0,0,0,0,0,0
763,11,32000,1,104,104,0,0,0,0,0,0
764,11,32001,1,313,116,1,0,0,0,0,0
765,11,32200,1,120,120,0,0,0,0,0,0
766,11,34002,1,111,111,0,0,0,0,0,0
767,11,34200,1,113,113,0,0,0,0,0,0
768,11,34104,1,100,100,0,0,0,0,0,0
769,11,34104,1,106,106,0,0,0,0,0,0
770,11,43410,0,362,362,0,0,0,0,0,0
771,11,41000,1,305,305,0,0,1,0,0,1
772,11,41000,1,308,308,0,0,1,0,0,1
773,11,41000,1,116,313,0,1,1,0,0,1
774,11,45000,1,301,301,0,0,1,0,0,1
775,11,40003,1,314,314,0,0,1,0,0,1
776,11,43001,0,302,302,0,0,0,0,0,0
777,11,43400,0,310,310,0,0,0,0,0,0
778,11,46910,1,757,757,0,0,0,0,0,0
779,11,46660,1,756,756,0,0,0,0,0,0
780,11,49420,1,190,190,0,0,0,0,0,0
781,11,46640,1,759,759,0,0,0,0,0,0
782,11,46580,1,755,755,0,0,0,0,0,0
783,11,46680,1,753,753,0,0,0,0,0,0
784,11,46630,1,760,760,0,0,0,0,0,0
785,11,45510,1,750,750,0,0,0,0,0,0
786,11,46570,1,761,761,0,0,0,0,0,0
787,11,46550,1,763,763,0,0,0,0,0,0
788,11,46620,1,754,754,0,0,0,0,0,0
789,11,46510,1,762,762,0,0,0,0,0,0
790,11,46690,1,758,758,0,0,0,0,0,0
791,11,46701,1,604,604,0,0,0,0,0,0
792,11,46503,1,602,602,0,0,0,0,0,0
793,11,46504,1,606,606,0,0,0,0,0,0
794,11,46703,1,605,605,0,0,0,0,0,0
795,11,46603,1,607,607,0,0,0,0,0,0
796,11,46606,1,601,601,0,0,0,0,0,0
797,11,46605,1,603,603,0,0,0,0,0,0
798,11,32200,1,117,117,0,0,0,0,0,0
799,11,34200,1,112,112,0,0,0,0,0,0
800,11,34104,1,103,103,0,0,0,0,0,0
801,11,34104,1,307,108,0,0,0,1,0,0
802,11,40009,1,306,306,0,0,1,0,0,1
803,11,40005,1,108,307,0,0,1,0,1,1
804,11,43001,0,300,300,0,0,0,0,0,0
805,12,38101,1,122,122,0,0,0,0,0,0
806,12,30301,1,313,116,1,0,0,0,0,0
807,12,30001,1,101,101,0,0,0,0,0,0
808,12,38000,1,103,103,0,0,0,0,0,0
809,12,32102,1,111,111,0,0,0,0,0,0
810,12,32101,1,113,113,0,0,0,0,0,0
811,12,32000,1,109,109,0,0,0,0,0,0
812,12,34102,1,106,106,0,0,0,0,0,0
813,12,34100,1,117,117,0,0,0,0,0,0
814,12,34002,1,307,108,0,0,0,1,0,0
815,12,34002,1,114,114,0,0,0,0,0,0
816,12,43010,0,351,351,0,0,0,0,0,0
817,12,41000,1,306,306,0,0,1,0,0,1
818,12,41000,1,300,300,0,0,1,0,0,1
819,12,41000,1,116,313,0,1,1,0,0,1
820,12,45000,1,314,314,0,0,1,0,0,1
821,12,40002,1,310,310,0,0,1,0,0,1
822,12,43501,0,312,312,0,0,0,0,0,0
823,12,43000,0,302,302,0,0,0,0,0,0
824,12,46810,1,757,757,0,0,0,0,0,0
825,12,46740,1,756,756,0,0,0,0,0,0
826,12,49420,1,190,190,0,0,0,0,0,0
827,12,46640,1,755,755,0,0,0,0,0,0
828,12,46660,1,760,760,0,0,0,0,0,0
829,12,46680,1,754,754,0,0,0,0,0,0
830,12,46580,1,759,759,0,0,0,0,0,0
831,12,46690,1,761,761,0,0,0,0,0,0
832,12,46550,1,763,763,0,0,0,0,0,0
833,12,46720,1,750,750,0,0,0,0,0,0
834,12,46510,1,758,758,0,0,0,0,0,0
835,12,46590,1,753,753,0,0,0,0,0,0
836,12,46650,1,762,762,0,0,0,0,0,0
837,12,46602,1,604,604,0,0,0,0,0,0
838,12,46703,1,602,602,0,0,0,0,0,0
839,12,46502,1,607,607,0,0,0,0,0,0
840,12,46505,1,605,605,0,0,0,0,0,0
841,12,46603,1,606,606,0,0,0,0,0,0
842,12,46702,1,601,601,0,0,0,0,0,0
843,12,46606,1,603,603,0,0,0,0,0,0
844,12,30301,1,104,104,0,0,0,0,0,0
845,12,30301,1,110,110,0,0,0,0,0,0
846,12,32102,1,120,120,0,0,0,0,0,0
847,12,34102,1,107,107,0,0,0,0,0,0
848,12,34002,1,112,112,0,0,0,0,0,0
849,12,45000,1,305,305,0,0,1,0,0,1
850,12,40005,1,308,308,0,0,1,0,0,1
851,12,40009,1,108,307,0,0,1,0,1,1
852,13,38101,1,121,121,0,0,0,0,0,0
853,13,30300,1,110,110,0,0,0,0,0,0
854,13,30000,1,107,107,0,0,0,0,0,0
855,13,38001,1,104,104,0,0,0,0,0,0
856,13,32200,1,112,112,0,0,0,0,0,0
857,13,32102,1,109,109,0,0,0,0,0,0
858,13,32000,1,103,103,0,0,0,0,0,0
859,13,34003,1,307,108,0,0,0,1,0,0
860,13,34002,1,106,106,0,0,0,0,0,0
861,13,34000,1,114,114,0,0,0,0,0,0
862,13,34002,1,120,120,0,0,0,0,0,0
863,13,43010,0,350,350,0,0,0,0,0,0
864,13,41000,1,306,306,0,0,1,0,0,1
865,13,41000,1,116,313,0,1,1,0,0,1
866,13,41000,1,108,307,0,0,1,0,1,1
867,13,45000,1,305,305,0,0,1,0,0,1
868,13,40001,1,308,308,0,0,1,0,0,1
869,13,43000,0,310,310,0,0,0,0,0,0
870,13,43501,0,301,301,0,0,0,0,0,0
871,13,46870,1,757,757,0,0,0,0,0,0
872,13,46670,1,756,756,0,0,0,0,0,0
873,13,49420,1,190,190,0,0,0,0,0,0
874,13,46630,1,760,760,0,0,0,0,0,0
875,13,46680,1,755,755,0,0,0,0,0,0
876,13,46580,1,753,753,0,0,0,0,0,0
877,13,46640,1,762,762,0,0,0,0,0,0
878,13,46550,1,758,758,0,0,0,0,0,0
879,13,46710,1,761,761,0,0,0,0,0,0
880,13,46620,1,750,750,0,0,0,0,0,0
881,13,46720,1,763,763,0,0,0,0,0,0
882,13,46590,1,754,754,0,0,0,0,0,0
883,13,46650,1,759,759,0,0,0,0,0,0
884,13,46801,1,603,603,0,0,0,0,0,0
885,13,46605,1,604,604,0,0,0,0,0,0
886,13,46503,1,605,605,0,0,0,0,0,0
887,13,46704,1,606,606,0,0,0,0,0,0
888,13,46502,1,601,601,0,0,0,0,0,0
889,13,46606,1,607,607,0,0,0,0,0,0
890,13,46700,1,602,602,0,0,0,0,0,0
891,13,30000,1,100,100,0,0,0,0,0,0
892,13,32200,1,113,113,0,0,0,0,0,0
893,13,32200,1,117,117,0,0,0,0,0,0
894,13,32102,1,111,111,0,0,0,0,0,0
895,13,34000,1,313,116,1,0,0,0,0,0
896,13,37900,1,302,302,0,0,1,0,0,1
897,13,43501,0,312,312,0,0,0,0,0,0
898,13,43000,0,314,314,0,0,0,0,0,0
899,14,38101,1,121,121,0,0,0,0,0,0
900,14,30300,1,103,103,0,0,0,0,0,0
901,14,30000,1,104,104,0,0,0,0,0,0
902,14,38000,1,313,116,1,0,0,0,0,0
903,14,32200,1,113,113,0,0,0,0,0,0
904,14,32001,1,111,111,0,0,0,0,0,0
905,14,32000,1,106,106,0,0,0,0,0,0
906,14,34003,1,114,114,0,0,0,0,0,0
907,14,34103,1,112,112,0,0,0,0,0,0
908,14,34100,1,307,108,0,0,0,1,0,0
909,14,34100,1,107,107,0,0,0,0,0,0
910,14,43411,0,350,350,0,0,0,0,0,0
911,14,41000,1,308,308,0,0,1,0,0,1
912,14,41000,1,302,302,0,0,1,0,0,1
913,14,41000,1,305,305,0,0,1,0,0,1
914,14,45000,1,301,301,0,0,1,0,0,1
915,14,40008,1,310,310,0,0,1,0,0,1
916,14,43001,0,307,307,0,0,0,0,1,0
917,14,43401,0,314,314,0,0,0,0,0,0
918,14,46820,1,757,757,0,0,0,0,0,0
919,14,46740,1,756,756,0,0,0,0,0,0
920,14,49420,1,190,190,0,0,0,0,0,0
921,14,46680,1,758,758,0,0,0,0,0,0
922,14,46640,1,755,755,0,0,0,0,0,0
923,14,46540,1,753,753,0,0,0,0,0,0
924,14,46520,1,762,762,0,0,0,0,0,0
925,14,46570,1,763,763,0,0,0,0,0,0
926,14,46550,1,754,754,0,0,0,0,0,0
927,14,46690,1,760,760,0,0,0,0,0,0
928,14,46590,1,750,750,0,0,0,0,0,0
929,14,46770,1,759,759,0,0,0,0,0,0
930,14,46650,1,761,761,0,0,0,0,0,0
931,14,46703,1,602,602,0,0,0,0,0,0
932,14,46605,1,601,601,0,0,0,0,0,0
933,14,46503,1,604,604,0,0,0,0,0,0
934,14,46502,1,607,607,0,0,0,0,0,0
935,14,46602,1,606,606,0,0,0,0,0,0
936,14,46701,1,605,605,0,0,0,0,0,0
937,14,46604,1,603,603,0,0,0,0,0,0
938,14,49400,1,713,713,0,0,0,0,0,0
939,14,30000,1,109,109,0,0,0,0,0,0
940,14,38101,1,110,110,0,0,0,0,0,0
941,14,32001,1,100,100,0,0,0,0,0,0
942,14,34100,1,117,117,0,0,0,0,0,0
943,14,34103,1,120,120,0,0,0,0,0,0
944,14,43001,0,306,306,0,0,0,0,0,0
945,14,43401,0,312,312,0,0,0,0,0,0
946,14,43401,0,313,313,0,1,0,0,0,0
947,15,38100,1,127,127,0,0,0,0,0,0
948,15,30300,1,113,113,0,0,0,0,0,0
949,15,30001,1,100,100,0,0,0,0,0,0
950,15,38101,1,106,106,0,0,0,0,0,0
951,15,32101,1,107,107,0,0,0,0,0,0
952,15,32200,1,111,111,0,0,0,0,0,0
953,15,32102,1,103,103,0,0,0,0,0,0
954,15,34100,1,109,109,0,0,0,0,0,0
955,15,34200,1,120,120,0,0,0,0,0,0
956,15,34101,1,104,104,0,0,0,0,0,0
957,15,34101,1,307,108,0,0,0,1,0,0
958,15,43411,0,360,360,0,0,0,0,0,0
959,15,41000,1,302,302,0,0,1,0,0,1
960,15,41000,1,312,312,0,0,1,0,0,1
961,15,41000,1,308,308,0,0,1,0,0,1
962,15,45000,1,306,306,0,0,1,0,0,1
963,15,40002,1,305,305,0,0,1,0,0,1
964,15,43001,0,300,300,0,0,0,0,0,0
965,15,43401,0,313,313,0,1,0,0,0,0
966,15,46810,1,757,757,0,0,0,0,0,0
967,15,46630,1,756,756,0,0,0,0,0,0
968,15,49430,1,190,190,0,0,0,0,0,0
969,15,46670,1,763,763,0,0,0,0,0,0
970,15,46580,1,750,750,0,0,0,0,0,0
971,15,46540,1,754,754,0,0,0,0,0,0
972,15,46740,1,761,761,0,0,0,0,0,0
973,15,46770,1,760,760,0,0,0,0,0,0
974,15,46510,1,753,753,0,0,0,0,0,0
975,15,46710,1,759,759,0,0,0,0,0,0
976,15,46620,1,755,755,0,0,0,0,0,0
977,15,46650,1,762,762,0,0,0,0,0,0
978,15,46550,1,758,758,0,0,0,0,0,0
979,15,46605,1,601,601,0,0,0,0,0,0
980,15,46704,1,607,607,0,0,0,0,0,0
981,15,46606,1,603,603,0,0,0,0,0,0
982,15,46504,1,605,605,0,0,0,0,0,0
983,15,46701,1,606,606,0,0,0,0,0,0
984,15,46505,1,604,604,0,0,0,0,0,0
985,15,46603,1,602,602,0,0,0,0,0,0
986,15,30300,1,117,117,0,0,0,0,0,0
987,15,30300,1,313,116,1,0,0,0,0,0
988,15,32102,1,101,101,0,0,0,0,0,0
989,15,34101,1,110,110,0,0,0,0,0,0
990,15,34200,1,114,114,0,0,0,0,0,0
991,15,45000,1,314,314,0,0,1,0,0,1
992,15,40007,1,301,301,0,0,1,0,0,1
993,15,40009,1,108,307,0,0,1,0,1,1
994,16,21000,1,110,110,0,0,0,0,0,0
995,16,30001,1,126,126,0,0,0,0,0,0
996,16,30301,1,113,113,0,0,0,0,0,0
997,16,38000,1,111,111,0,0,0,0,0,0
998,16,38100,1,120,120,0,0,0,0,0,0
999,16,32200,1,109,109,0,0,0,0,0,0
1000,16,32201,1,106,106,0,0,0,0,0,0
1001,16,32102,1,117,117,0,0,0,0,0,0
1002,16,34101,1,101,101,0,0,0,0,0,0
1003,16,34300,1,103,103,0,0,0,0,0,0
1004,16,34002,1,104,104,0,0,0,0,0,0
1005,16,34101,1,107,107,0,0,0,0,0,0
1006,16,43020,0,360,360,0,0,0,0,0,0
1007,16,41000,1,306,306,0,0,1,0,0,1
1008,16,41000,1,116,313,0,1,1,0,0,1
1009,16,41000,1,108,307,0,0,1,0,1,1
1010,16,45000,1,301,301,0,0,1,0,0,1
1011,16,40004,1,305,305,0,0,1,0,0,1
1012,16,43501,0,308,308,0,0,0,0,0,0
1013,16,43400,0,314,314,0,0,0,0,0,0
1014,16,46910,1,757,757,0,0,0,0,0,0
1015,16,46680,1,756,756,0,0,0,0,0,0
1016,16,49420,1,190,190,0,0,0,0,0,0
1017,16,46740,1,759,759,0,0,0,0,0,0
1018,16,46520,1,762,762,0,0,0,0,0,0
1019,16,46670,1,754,754,0,0,0,0,0,0
1020,16,46660,1,760,760,0,0,0,0,0,0
1021,16,46510,1,763,763,0,0,0,0,0,0
1022,16,45510,1,755,755,0,0,0,0,0,0
1023,16,46710,1,761,761,0,0,0,0,0,0
1024,16,46550,1,753,753,0,0,0,0,0,0
1025,16,46590,1,758,758,0,0,0,0,0,0
1026,16,46570,1,750,750,0,0,0,0,0,0
1027,16,46605,1,602,602,0,0,0,0,0,0
1028,16,46704,1,604,604,0,0,0,0,0,0
1029,16,46505,1,607,607,0,0,0,0,0,0
1030,16,46502,1,606,606,0,0,0,0,0,0
1031,16,46703,1,601,601,0,0,0,0,0,0
1032,16,46602,1,605,605,0,0,0,0,0,0
1033,16,46603,1,603,603,0,0,0,0,0,0
1034,16,30301,1,112,112,0,0,0,0,0,0
1035,16,30301,1,114,114,0,0,0,0,0,0
1036,16,38100,1,100,100,0,0,0,0,0,0
1037,16,32102,1,313,116,1,0,0,0,0,0
1038,16,40000,1,302,302,0,0,1,0,0,1
1039,16,43400,0,300,300,0,0,0,0,0,0
1040,16,43501,0,312,312,0,0,0,0,0,0
1041,17,30301,1,129,129,0,0,0,0,0,0
1042,17,30300,1,104,104,0,0,0,0,0,0
1043,17,38000,1,106,106,0,0,0,0,0,0
1044,17,38001,1,112,112,0,0,0,0,0,0
1045,17,32101,1,100,100,0,0,0,0,0,0
1046,17,32100,1,117,117,0,0,0,0,0,0
1047,17,32001,1,114,114,0,0,0,0,0,0
1048,17,34104,1,307,108,0,0,0,1,0,0
1049,17,34103,1,110,110,0,0,0,0,0,0
1050,17,34000,1,101,101,0,0,0,0,0,0
1051,17,34000,1,103,103,0,0,0,0,0,0
1052,17,43020,0,364,364,0,0,0,0,0,0
1053,17,41000,1,308,308,0,0,1,0,0,1
1054,17,41000,1,108,307,0,0,1,0,1,1
1055,17,41000,1,301,301,0,0,1,0,0,1
1056,17,45000,1,300,300,0,0,1,0,0,1
1057,17,40009,1,305,305,0,0,1,0,0,1
1058,17,43000,0,312,312,0,0,0,0,0,0
1059,17,43501,0,306,306,0,0,0,0,0,0
1060,17,46820,1,757,757,0,0,0,0,0,0
1061,17,46640,1,756,756,0,0,0,0,0,0
1062,17,49410,1,190,190,0,0,0,0,0,0
1063,17,46520,1,753,753,0,0,0,0,0,0
1064,17,46540,1,761,761,0,0,0,0,0,0
1065,17,46670,1,758,758,0,0,0,0,0,0
1066,17,46580,1,755,755,0,0,0,0,0,0
1067,17,46590,1,759,759,0,0,0,0,0,0
1068,17,46620,1,763,763,0,0,0,0,0,0
1069,17,46650,1,760,760,0,0,0,0,0,0
1070,17,46710,1,750,750,0,0,0,0,0,0
1071,17,46690,1,754,754,0,0,0,0,0,0
1072,17,46770,1,762,762,0,0,0,0,0,0
1073,17,46800,1,601,601,0,0,0,0,0,0
1074,17,46604,1,605,605,0,0,0,0,0,0
1075,17,46701,1,602,602,0,0,0,0,0,0
1076,17,46606,1,604,604,0,0,0,0,0,0
1077,17,46503,1,607,607,0,0,0,0,0,0
1078,17,46505,1,606,606,0,0,0,0,0,0
1079,17,46703,1,603,603,0,0,0,0,0,0
1080,17,30300,1,120,120,0,0,0,0,0,0
1081,17,38000,1,313,116,1,0,0,0,0,0
1082,17,32001,1,107,107,0,0,0,0,0,0
1083,17,34104,1,113,113,0,0,0,0,0,0
1084,17,34000,1,109,109,0,0,0,0,0,0
1085,17,45000,1,116,313,0,1,1,0,0,1
1086,17,40000,1,310,310,0,0,1,0,0,1
1087,17,43000,0,302,302,0,0,0,0,0,0
1088,18,20600,1,107,107,0,0,0,0,0,0
1089,18,38000,1,124,124,0,0,0,0,0,0
1090,18,30000,1,110,110,0,0,0,0,0,0
1091,18,30300,1,307,108,0,0,0,1,0,0
1092,18,38101,1,103,103,0,0,0,0,0,0
1093,18,32000,1,104,104,0,0,0,0,0,0
1094,18,32100,1,109,109,0,0,0,0,0,0
1095,18,32200,1,111,111,0,0,0,0,0,0
1096,18,34102,1,313,116,1,0,0,0,0,0
1097,18,34100,1,100,100,0,0,0,0,0,0
1098,18,34001,1,106,106,0,0,0,0,0,0
1099,18,34102,1,117,117,0,0,0,0,0,0
1100,18,43020,0,356,356,0,0,0,0,0,0
1101,18,41000,1,312,312,0,0,1,0,0,1
1102,18,41000,1,308,308,0,0,1,0,0,1
1103,18,41000,1,310,310,0,0,1,0,0,1
1104,18,45000,1,301,301,0,0,1,0,0,1
1105,18,40000,1,302,302,0,0,1,0,0,1
1106,18,43501,0,305,305,0,0,0,0,0,0
1107,18,43000,0,313,313,0,1,0,0,0,0
1108,18,46820,1,757,757,0,0,0,0,0,0
1109,18,46660,1,756,756,0,0,0,0,0,0
1110,18,49420,1,190,190,0,0,0,0,0,0
1111,18,46630,1,763,763,0,0,0,0,0,0
